1,0,0,100000000,,
51,196,0.196,110000000,,
51,927,0.927,0,,
51,1223,1.223,110000000,,
51,1937,1.937,0,,
51,2286,2.286,110000000,,
51,3066,3.066,0,,
51,3270,3.27,110000000,,
51,3888,3.888,100000000,,
51,4097,4.097,100000011,,
51,4116,4.116,110000011,,
51,4279,4.279,110000000,,
51,30709,30.709,0,,
51,34805,34.805,110000000,,
51,102553,102.553,10000000,,
51,102940,102.94,110000000,,
51,103435,103.435,0,,
52,0,0,10000000,,
52,1,0.001,10000011,,
52,19,0.019,11,,
52,240,0.24,0,,
52,1033,1.033,10000000,,
52,1394,1.394,0,,
52,2457,2.457,110000000,,
52,2729,2.729,0,,
52,3482,3.482,10000000,,
52,3790,3.79,0,,
53,0,0,100000000,,
53,1,0.001,100000011,,
53,20,0.02,110000011,,
53,191,0.191,110000000,,
53,1018,1.018,0,,
53,1343,1.343,110000000,,
53,2320,2.32,0,,
53,2646,2.646,110000000,,
53,3541,3.541,100000000,,
53,3892,3.892,110000000,,
53,7776,7.776,0,,
54,0,0,10000000,,
54,1,0.001,10000011,,
54,19,0.019,11,,
54,388,0.388,0,,
54,1400,1.4,110000000,,
54,1839,1.839,0,,
54,2901,2.901,110000000,,
54,3192,3.192,0,,
54,4290,4.29,11,,
54,4484,4.484,0,,
55,0,0,100000000,,
55,1,0.001,100000011,,
55,31,0.031,110000011,,
55,253,0.253,110000000,,
55,1009,1.009,0,,
55,1304,1.304,110000000,,
55,2223,2.223,0,,
55,2532,2.532,110000000,,
55,3562,3.562,100000000,,
55,3870,3.87,110000000,,
55,31279,31.279,0,,
55,35375,35.375,110000000,,
55,1006770,1006.77,0,,
56,0,0,10000000,,
56,1,0.001,10000011,,
56,20,0.02,11,,
56,214,0.214,0,,
56,964,0.964,110000000,,
56,1262,1.262,0,,
56,2114,2.114,110000000,,
56,2410,2.41,0,,
56,3331,3.331,110000000,,
56,3447,3.447,10000000,,
56,3549,3.549,0,,
56,4267,4.267,11,,
56,4310,4.31,0,,
57,0,0,100000011,,
57,19,0.019,110000011,,
57,163,0.163,110000000,,
57,994,0.994,0,,
57,1318,1.318,110000000,,
57,2079,2.079,0,,
57,2318,2.318,110000000,,
57,3089,3.089,100000000,,
57,3285,3.285,0,,
57,3302,3.302,110000000,,
57,3927,3.927,100000000,,
57,4096,4.096,100000011,,
57,4115,4.115,110000011,,
57,4259,4.259,110000000,,
57,30207,30.207,0,,
57,34303,34.303,110000000,,
57,115376,115.376,0,,
58,0,0,10000001,,
58,1,0.001,10000011,,
58,19,0.019,11,,
58,228,0.228,0,,
58,1052,1.052,10000000,,
58,1373,1.373,0,,
58,2301,2.301,110000000,,
58,2539,2.539,0,,
58,3427,3.427,110000000,,
58,3511,3.511,10000000,,
58,3624,3.624,0,,
59,0,0,100000000,,
59,1,0.001,100000011,,
59,19,0.019,110000011,,
59,161,0.161,110000000,,
59,926,0.926,0,,
59,1284,1.284,110000000,,
59,2117,2.117,0,,
59,2159,2.159,100000000,,
59,2384,2.384,110000000,,
59,3214,3.214,0,,
59,3424,3.424,110000000,,
59,4129,4.129,110000011,,
59,4257,4.257,110000000,,
59,7668,7.668,0,,
60,0,0,10000000,,
60,1,0.001,10000011,,
60,20,0.02,11,,
60,171,0.171,0,,
60,912,0.912,110000000,,
60,1235,1.235,0,,
60,2061,2.061,110000000,,
60,2303,2.303,0,,
60,3178,3.178,110000000,,
60,3367,3.367,0,,
60,4063,4.063,10000000,,
60,4097,4.097,10000011,,
60,4116,4.116,11,,
60,4267,4.267,0,,
61,0,0,100000000,,
61,1,0.001,100000011,,
61,19,0.019,110000011,,
61,172,0.172,110000000,,
61,1230,1.23,0,,
61,1537,1.537,110000000,,
61,2454,2.454,0,,
61,2698,2.698,110000000,,
61,3446,3.446,100000000,,
61,3819,3.819,110000000,,
61,9644,9.644,10000000,,
61,9675,9.675,110000000,,
61,9960,9.96,0,,
62,0,0,10000000,,
62,1,0.001,10000011,,
62,20,0.02,11,,
62,168,0.168,0,,
62,1017,1.017,110000000,,
62,1332,1.332,0,,
62,2277,2.277,10000000,,
62,2293,2.293,110000000,,
62,2550,2.55,0,,
62,3714,3.714,10000000,,
62,4097,4.097,10000011,,
62,4116,4.116,11,,
62,4264,4.264,0,,
62,116705,116.705,100000000,,
62,116717,116.717,0,,
63,0,0,110000000,,
63,4096,4.096,0,,
63,4830,4.83,110000000,,
63,22499,22.499,0,,
63,26595,26.595,110000000,,
63,105916,105.916,10000000,,
63,106016,106.016,110000000,,
63,106301,106.301,0,,
64,0,0,10000000,,
64,1,0.001,10000011,,
64,20,0.02,11,,
64,198,0.198,0,,
64,1017,1.017,10000000,,
64,1391,1.391,0,,
64,2269,2.269,110000000,,
64,2508,2.508,0,,
64,3386,3.386,110000000,,
64,3499,3.499,10000000,,
64,3542,3.542,0,,
65,0,0,100000000,,
65,1,0.001,100000011,,
65,20,0.02,110000011,,
65,173,0.173,110000000,,
65,901,0.901,0,,
65,1169,1.169,110000000,,
65,1968,1.968,0,,
65,2188,2.188,110000000,,
65,3031,3.031,0,,
65,3192,3.192,110000000,,
65,3996,3.996,100000000,,
65,4097,4.097,100000011,,
65,4116,4.116,110000011,,
65,4269,4.269,110000000,,
65,31679,31.679,0,,
65,39871,39.871,110000000,,
65,48051,48.051,0,,
65,52147,52.147,110000000,,
65,115369,115.369,0,,
66,0,0,10000000,,
66,1,0.001,10000011,,
66,20,0.02,11,,
66,205,0.205,0,,
66,1020,1.02,10000000,,
66,1089,1.089,110000000,,
66,1335,1.335,0,,
66,2225,2.225,110000000,,
66,2514,2.514,0,,
66,3406,3.406,110000000,,
66,3444,3.444,10000000,,
66,3631,3.631,0,,
66,112787,112.787,100000000,,
66,113093,113.093,0,,
67,0,0,100000000,,
67,1,0.001,100000011,,
67,20,0.02,110000011,,
67,197,0.197,110000000,,
67,1008,1.008,0,,
67,1364,1.364,110000000,,
67,2296,2.296,100000000,,
67,2536,2.536,110000000,,
67,3424,3.424,0,,
67,3526,3.526,100000000,,
67,3599,3.599,110000000,,
67,30645,30.645,0,,
67,34741,34.741,110000000,,
67,107341,107.341,10000000,,
67,107355,107.355,110000000,,
67,107644,107.644,0,,
68,0,0,10000000,,
68,1,0.001,10000011,,
68,20,0.02,11,,
68,190,0.19,0,,
68,1026,1.026,10000000,,
68,1330,1.33,0,,
68,2163,2.163,110000000,,
68,2405,2.405,0,,
68,3293,3.293,110000000,,
68,3472,3.472,0,,
68,4210,4.21,11,,
68,4286,4.286,0,,
69,0,0,100000000,,
69,1,0.001,100000011,,
69,19,0.019,110000011,,
69,131,0.131,110000000,,
69,993,0.993,0,,
69,1325,1.325,110000000,,
69,2119,2.119,0,,
69,2410,2.41,110000000,,
69,3301,3.301,0,,
69,3386,3.386,100000000,,
69,3475,3.475,110000000,,
69,30728,30.728,0,,
69,38920,38.92,110000000,,
69,116931,116.931,0,,
70,0,0,10000000,,
70,1,0.001,10000011,,
70,20,0.02,11,,
70,237,0.237,0,,
70,948,0.948,110000000,,
70,1231,1.231,0,,
70,2094,2.094,110000000,,
70,2354,2.354,0,,
70,3236,3.236,110000000,,
70,3400,3.4,0,,
70,4092,4.092,10000000,,
70,4097,4.097,10000011,,
70,4116,4.116,11,,
70,4333,4.333,0,,
71,0,0,100000000,,
71,1,0.001,100000011,,
71,20,0.02,110000011,,
71,174,0.174,110000000,,
71,1059,1.059,100000000,,
71,1351,1.351,110000000,,
71,2294,2.294,0,,
71,2573,2.573,110000000,,
71,3494,3.494,100000000,,
71,3772,3.772,110000000,,
71,30515,30.515,0,,
71,34611,34.611,110000000,,
71,113193,113.193,0,,
72,0,0,10000000,,
72,1,0.001,10000011,,
72,19,0.019,11,,
72,224,0.224,0,,
72,978,0.978,110000000,,
72,1373,1.373,0,,
72,2206,2.206,110000000,,
72,2456,2.456,0,,
72,3302,3.302,110000000,,
72,3445,3.445,10000000,,
72,3498,3.498,0,,
72,4230,4.23,11,,
72,4320,4.32,0,,
73,0,0,100000000,,
73,1,0.001,100000011,,
73,20,0.02,110000011,,
73,158,0.158,110000000,,
73,862,0.862,0,,
73,1155,1.155,110000000,,
73,1970,1.97,100000000,,
73,2226,2.226,110000000,,
73,3164,3.164,0,,
73,3350,3.35,110000000,,
73,4073,4.073,100000000,,
73,4097,4.097,100000011,,
73,4116,4.116,110000011,,
73,4254,4.254,110000000,,
73,30765,30.765,0,,
73,34861,34.861,110000000,,
73,111572,111.572,10000000,,
73,111690,111.69,110000000,,
73,111993,111.993,0,,
74,0,0,10000000,,
74,1,0.001,10000011,,
74,20,0.02,11,,
74,206,0.206,0,,
74,868,0.868,110000000,,
74,998,0.998,10000000,,
74,1154,1.154,0,,
74,2041,2.041,110000000,,
74,2270,2.27,0,,
74,3137,3.137,110000000,,
74,3326,3.326,0,,
74,3983,3.983,10000000,,
74,4097,4.097,10000011,,
74,4116,4.116,11,,
74,4302,4.302,0,,
75,0,0,100000000,,
75,1,0.001,100000011,,
75,20,0.02,110000011,,
75,282,0.282,110000000,,
75,1092,1.092,100000000,,
75,1417,1.417,110000000,,
75,2231,2.231,0,,
75,2486,2.486,110000000,,
75,3341,3.341,0,,
75,3510,3.51,100000000,,
75,3536,3.536,110000000,,
75,4242,4.242,110000011,,
75,4378,4.378,110000000,,
75,30954,30.954,0,,
75,35050,35.05,110000000,,
75,224197,224.197,0,,
76,0,0,10000000,,
76,1,0.001,10000011,,
76,20,0.02,11,,
76,157,0.157,0,,
76,847,0.847,110000000,,
76,1229,1.229,0,,
76,2095,2.095,110000000,,
76,2365,2.365,0,,
76,3226,3.226,10000000,,
76,3433,3.433,0,,
76,4249,4.249,11,,
76,4253,4.253,0,,
76,228158,228.158,100000000,,
76,228284,228.284,0,,
77,0,0,100000000,,
77,1,0.001,100000011,,
77,202,0.202,110000011,,
77,221,0.221,110000000,,
77,1038,1.038,0,,
77,1348,1.348,110000000,,
77,2203,2.203,0,,
77,2463,2.463,110000000,,
77,3297,3.297,100000000,,
77,3504,3.504,110000000,,
77,4241,4.241,100000011,,
77,4298,4.298,110000011,,
77,4317,4.317,110000000,,
77,30302,30.302,0,,
77,34398,34.398,110000000,,
77,116765,116.765,0,,
78,0,0,10000000,,
78,1,0.001,10000011,,
78,20,0.02,11,,
78,152,0.152,0,,
78,997,0.997,110000000,,
78,1277,1.277,0,,
78,2061,2.061,10000000,,
78,2317,2.317,0,,
78,3158,3.158,110000000,,
78,3368,3.368,0,,
78,4010,4.01,10000000,,
78,4097,4.097,10000011,,
78,4116,4.116,11,,
78,4248,4.248,0,,
79,0,0,100000000,,
79,1,0.001,100000011,,
79,19,0.019,110000011,,
79,171,0.171,110000000,,
79,935,0.935,0,,
79,1255,1.255,110000000,,
79,2142,2.142,0,,
79,2394,2.394,110000000,,
79,3347,3.347,0,,
79,3489,3.489,100000000,,
79,3544,3.544,110000000,,
79,7618,7.618,10000000,,
79,7780,7.78,110000000,,
79,8170,8.17,0,,
80,0,0,10000000,,
80,1,0.001,10000011,,
80,20,0.02,11,,
80,148,0.148,0,,
80,822,0.822,110000000,,
80,1113,1.113,0,,
80,1913,1.913,110000000,,
80,2145,2.145,0,,
80,2955,2.955,110000000,,
80,3174,3.174,0,,
80,3908,3.908,10000000,,
80,4097,4.097,10000011,,
80,4116,4.116,11,,
80,4244,4.244,0,,
80,7653,7.653,100000000,,
80,7960,7.96,0,,
81,0,0,100000000,,
81,1,0.001,100000011,,
81,20,0.02,110000011,,
81,160,0.16,110000000,,
81,973,0.973,0,,
81,1285,1.285,110000000,,
81,2175,2.175,0,,
81,2409,2.409,110000000,,
81,3316,3.316,0,,
81,3488,3.488,110000000,,
81,4195,4.195,110000011,,
81,4256,4.256,110000000,,
81,15388,15.388,10000000,,
81,15629,15.629,110000000,,
81,15818,15.818,0,,
82,0,0,10000000,,
82,1,0.001,10000011,,
82,20,0.02,11,,
82,137,0.137,0,,
82,1058,1.058,110000000,,
82,1381,1.381,0,,
82,2263,2.263,110000000,,
82,2509,2.509,0,,
82,3381,3.381,10000000,,
82,3611,3.611,0,,
82,890006,890.006,100000000,,
82,890384,890.384,0,,
83,0,0,100000000,,
83,1,0.001,100000011,,
83,20,0.02,110000011,,
83,208,0.208,110000000,,
83,1037,1.037,0,,
83,1162,1.162,100000000,,
83,1336,1.336,110000000,,
83,2186,2.186,100000000,,
83,2419,2.419,0,,
83,2454,2.454,110000000,,
83,3369,3.369,0,,
83,3516,3.516,100000000,,
83,3586,3.586,110000000,,
83,4274,4.274,110000011,,
83,4304,4.304,110000000,,
83,33109,33.109,0,,
83,37205,37.205,110000000,,
83,110721,110.721,10000000,,
83,110828,110.828,110000000,,
83,111129,111.129,0,,
84,0,0,10000000,,
84,1,0.001,10000011,,
84,201,0.201,10000000,,
84,223,0.223,0,,
84,962,0.962,10000000,,
84,1091,1.091,110000000,,
84,1268,1.268,0,,
84,2081,2.081,110000000,,
84,2334,2.334,0,,
84,3227,3.227,110000000,,
84,3413,3.413,0,,
84,4138,4.138,10000011,,
84,4297,4.297,10000000,,
84,4319,4.319,0,,
85,0,0,100000000,,
85,1,0.001,100000011,,
85,20,0.02,110000011,,
85,252,0.252,110000000,,
85,1096,1.096,100000000,,
85,1256,1.256,0,,
85,1416,1.416,110000000,,
85,2265,2.265,0,,
85,2518,2.518,110000000,,
85,3390,3.39,100000000,,
85,3591,3.591,110000000,,
85,4298,4.298,110000011,,
85,4348,4.348,110000000,,
85,30785,30.785,0,,
85,38977,38.977,110000000,,
85,113136,113.136,0,,
86,0,0,10000000,,
86,1,0.001,10000011,,
86,20,0.02,11,,
86,185,0.185,0,,
86,1175,1.175,110000000,,
86,1521,1.521,0,,
86,2533,2.533,10000000,,
86,2789,2.789,0,,
86,3561,3.561,10000000,,
86,3975,3.975,0,,
87,0,0,100000000,,
87,1,0.001,100000011,,
87,19,0.019,110000011,,
87,164,0.164,110000000,,
87,1121,1.121,0,,
87,1507,1.507,110000000,,
87,2456,2.456,0,,
87,2699,2.699,110000000,,
87,3496,3.496,100000000,,
87,3778,3.778,110000000,,
87,8955,8.955,0,,
88,0,0,10000000,,
88,1,0.001,10000011,,
88,20,0.02,11,,
88,180,0.18,0,,
88,1054,1.054,10000000,,
88,1316,1.316,110000000,,
88,1395,1.395,0,,
88,2303,2.303,110000000,,
88,2542,2.542,0,,
88,3445,3.445,10000000,,
88,3736,3.736,0,,
88,10786,10.786,100000000,,
88,10872,10.872,0,,
89,0,0,100000000,,
89,1,0.001,100000011,,
89,20,0.02,110000011,,
89,134,0.134,110000000,,
89,831,0.831,0,,
89,1151,1.151,110000000,,
89,1980,1.98,0,,
89,2238,2.238,110000000,,
89,3100,3.1,100000000,,
89,3292,3.292,110000000,,
89,4091,4.091,100000000,,
89,4097,4.097,100000011,,
89,4116,4.116,110000011,,
89,4230,4.23,110000000,,
89,30248,30.248,0,,
89,34344,34.344,110000000,,
89,109736,109.736,0,,
90,0,0,10000000,,
90,1,0.001,10000011,,
90,20,0.02,11,,
90,173,0.173,0,,
90,950,0.95,110000000,,
90,1270,1.27,0,,
90,2001,2.001,110000000,,
90,2249,2.249,0,,
90,3112,3.112,10000000,,
90,3325,3.325,0,,
90,3988,3.988,10000000,,
90,4097,4.097,10000011,,
90,4116,4.116,11,,
90,4269,4.269,0,,
91,0,0,100000000,,
91,1,0.001,100000011,,
91,20,0.02,110000011,,
91,166,0.166,110000000,,
91,989,0.989,0,,
91,1263,1.263,110000000,,
91,2130,2.13,0,,
91,2419,2.419,110000000,,
91,3282,3.282,0,,
91,3518,3.518,100000000,,
91,3520,3.52,110000000,,
91,4236,4.236,110000011,,
91,4262,4.262,110000000,,
91,7770,7.77,0,,
92,0,0,10000000,,
92,1,0.001,10000011,,
92,20,0.02,11,,
92,165,0.165,0,,
92,1035,1.035,110000000,,
92,1356,1.356,0,,
92,2273,2.273,110000000,,
92,2540,2.54,0,,
92,3465,3.465,10000000,,
92,3718,3.718,0,,
93,0,0,100000000,,
93,1,0.001,100000011,,
93,20,0.02,110000011,,
93,178,0.178,110000000,,
93,967,0.967,0,,
93,1263,1.263,110000000,,
93,2130,2.13,0,,
93,2442,2.442,110000000,,
93,3280,3.28,0,,
93,3528,3.528,110000000,,
93,4226,4.226,110000011,,
93,4274,4.274,110000000,,
93,30870,30.87,0,,
93,34966,34.966,110000000,,
93,108927,108.927,10000000,,
93,109259,109.259,110000000,,
93,109540,109.54,0,,
94,0,0,10000000,,
94,1,0.001,10000011,,
94,19,0.019,11,,
94,183,0.183,0,,
94,1002,1.002,110000000,,
94,1291,1.291,0,,
94,2143,2.143,110000000,,
94,2199,2.199,10000000,,
94,2417,2.417,0,,
94,3273,3.273,10000000,,
94,3297,3.297,110000000,,
94,3322,3.322,10000000,,
94,3468,3.468,0,,
94,4149,4.149,11,,
94,4279,4.279,0,,
94,120466,120.466,100000000,,
94,120767,120.767,0,,
95,0,0,100000000,,
95,1,0.001,100000011,,
95,19,0.019,110000011,,
95,219,0.219,110000000,,
95,996,0.996,0,,
95,1337,1.337,110000000,,
95,2121,2.121,100000000,,
95,2357,2.357,110000000,,
95,3217,3.217,0,,
95,3411,3.411,110000000,,
95,4080,4.08,100000000,,
95,4097,4.097,100000011,,
95,4115,4.115,110000011,,
95,4315,4.315,110000000,,
95,8587,8.587,0,,
96,0,0,10000000,,
96,1,0.001,10000011,,
96,20,0.02,11,,
96,208,0.208,0,,
96,1093,1.093,110000000,,
96,1416,1.416,0,,
96,2274,2.274,110000000,,
96,2527,2.527,0,,
96,3457,3.457,110000000,,
96,3517,3.517,10000000,,
96,3651,3.651,0,,
96,11553,11.553,100000000,,
96,11887,11.887,0,,
97,0,0,100000000,,
97,1,0.001,100000011,,
97,20,0.02,110000011,,
97,220,0.22,110000000,,
97,1051,1.051,0,,
97,1376,1.376,110000000,,
97,2223,2.223,0,,
97,2483,2.483,110000000,,
97,3426,3.426,100000000,,
97,3687,3.687,110000000,,
97,30180,30.18,0,,
97,34276,34.276,110000000,,
97,434891,434.891,0,,
98,0,0,10000000,,
98,1,0.001,10000011,,
98,20,0.02,11,,
98,197,0.197,0,,
98,907,0.907,10000000,,
98,1187,1.187,0,,
98,1918,1.918,110000000,,
98,2200,2.2,0,,
98,3025,3.025,110000000,,
98,3249,3.249,0,,
98,3938,3.938,10000000,,
98,4097,4.097,10000011,,
98,4116,4.116,11,,
98,4293,4.293,0,,
98,10551,10.551,100000000,,
98,10780,10.78,0,,
99,0,0,100000000,,
99,1,0.001,100000011,,
99,20,0.02,110000011,,
99,193,0.193,110000000,,
99,1002,1.002,0,,
99,1307,1.307,110000000,,
99,2149,2.149,0,,
99,2340,2.34,100000000,,
99,2383,2.383,110000000,,
99,3238,3.238,100000000,,
99,3425,3.425,0,,
99,3535,3.535,100000000,,
99,3539,3.539,110000000,,
99,30697,30.697,0,,
99,38889,38.889,110000000,,
99,218581,218.581,0,,
100,0,0,10000000,,
100,1,0.001,10000011,,
100,20,0.02,11,,packet created (DIO 7 toggle)
100,148,0.148,0,,
100,871,0.871,110000000,,
100,1200,1.2,0,,
100,2023,2.023,110000000,,
100,2310,2.31,0,,
100,3230,3.23,110000000,,
100,3451,3.451,0,,